Name,Variant ID,Product ID,Variant Title,Price,SKU,Position,Inventory Policy,Compare At Price,Fulfillment Service,Inventory Management,Option1,Option2,Option3,Created At,Updated At,Taxable,Barcode,Grams,Image ID,Weight,Weight Unit,Inventory Quantity,Old Inventory Quantity,Tax Code,Requires Shipping,Quantity Rule,Price Currency,Compare At Price Currency,Quantity Price Breaks,URL,Meta Title,Meta Description,Product Description
Jackery Solar Generator 2000 Pro,41211818999895,6757916737623,Explorer 2000 Plus + SolarSaga 200W x 2,3099.00,60-2020-USC1B2,1,deny,3299.00,fbd,shopify,Explorer 2000 Plus + SolarSaga 200W x 2,,,2024-08-30T03:00:05-07:00,2025-06-06T03:35:14-07:00,True,810105521603,0,32257827274839,0.0,lb,200,200,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,USD,[],https://www.jackery.com/products/solar-generator-2000-pro,"
      Jackery Solar Generator 2000 Pro
",Jackery Solar Generator 2000 Pro delivers the fastest solar recharging yet for Jackery. Powering majority of appliances and tools for outdoor activities and home emergency use.,"

Get up to $1,589.7 in rebates. Click for information

Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity
Leaping Performance: Powers Heavy-duty Devices up to 6000W
Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours with Solar Panel 200W*6
Long-lasting Reliability: Outstanding LiFePO4 Battery with 10-Year Lifespan
ChargeShield Technology: Using a unique variable-speed charging algorithm, fast charge technology boosts battery life by 50%
High Power Output: Maximum 6,000 W power in parallel connection and 120/240V expandable voltage
Explorer 2000 Plus: 3-year warranty + 2-year extended warranty. Solar Saga 200W: 3-year warranty + 2-year extended warranty (automatically applied when purchased from our official website)

"
Jackery Solar Generator 2000 Pro,39767378853975,6757916737623,Explorer 2000 Pro + SolarSaga 200W x 2,2599.00,60-2020-USA1B2,2,deny,3199.00,fbd,shopify,Explorer 2000 Pro + SolarSaga 200W x 2,,,2022-05-11T05:39:53-07:00,2025-06-06T03:35:14-07:00,True,810105524598,0,29830195576919,0.0,lb,-1,-1,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,USD,[],https://www.jackery.com/products/solar-generator-2000-pro,"
      Jackery Solar Generator 2000 Pro
",Jackery Solar Generator 2000 Pro delivers the fastest solar recharging yet for Jackery. Powering majority of appliances and tools for outdoor activities and home emergency use.,"

Get up to $1,589.7 in rebates. Click for information

Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity
Leaping Performance: Powers Heavy-duty Devices up to 6000W
Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours with Solar Panel 200W*6
Long-lasting Reliability: Outstanding LiFePO4 Battery with 10-Year Lifespan
ChargeShield Technology: Using a unique variable-speed charging algorithm, fast charge technology boosts battery life by 50%
High Power Output: Maximum 6,000 W power in parallel connection and 120/240V expandable voltage
Explorer 2000 Plus: 3-year warranty + 2-year extended warranty. Solar Saga 200W: 3-year warranty + 2-year extended warranty (automatically applied when purchased from our official website)

"
Jackery Solar Generator 2000 Pro,39967956926551,6757916737623,Explorer 2000 Pro + SolarSaga 200W x 1,2099.00,60-2020-USA1B1,3,deny,2399.00,fbd,shopify,Explorer 2000 Pro + SolarSaga 200W x 1,,,2022-09-27T20:14:49-07:00,2025-06-06T03:35:14-07:00,True,810105524581,0,29536689782871,0.0,lb,-3,-3,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,USD,[],https://www.jackery.com/products/solar-generator-2000-pro,"
      Jackery Solar Generator 2000 Pro
",Jackery Solar Generator 2000 Pro delivers the fastest solar recharging yet for Jackery. Powering majority of appliances and tools for outdoor activities and home emergency use.,"

Get up to $1,589.7 in rebates. Click for information

Expandable for Versatile Scenarios: 2-24 kWh of expandable capacity
Leaping Performance: Powers Heavy-duty Devices up to 6000W
Ultra Fast Solar Charging: Advanced IBC Technology, Fast Solar Charge in 2 Hours with Solar Panel 200W*6
Long-lasting Reliability: Outstanding LiFePO4 Battery with 10-Year Lifespan
ChargeShield Technology: Using a unique variable-speed charging algorithm, fast charge technology boosts battery life by 50%
High Power Output: Maximum 6,000 W power in parallel connection and 120/240V expandable voltage
Explorer 2000 Plus: 3-year warranty + 2-year extended warranty. Solar Saga 200W: 3-year warranty + 2-year extended warranty (automatically applied when purchased from our official website)

"
Jackery Explorer 880 Portable Power Station,39336631042135,6571669028951,Default Title,799.00,70-0880-USOR02,1,deny,,fbd,shopify,Default Title,,,2021-06-23T22:45:13-07:00,2025-06-06T03:35:16-07:00,True,850006304677,0,,0.0,lb,76,76,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/explorer-880-portable-power-station,"
      Jackery Explorer 880 Portable Power Station
","Jackery Explorer 880 portable power station can handle most outdoor situations. With a 1000 watt continuous output, do not worry about any devices losing power.","

1000 Watt Continuous Output: High-powered with 2000W peak/1000W continuous output and an 880Wh capacity, the Explorer 880 can handle most outdoor situations. You don't have to worry about any devices running out of power.


Ideal for Home DIY: Supply electricity for high-power devices like electric hammers, small air compressors, circular saws, angle grinders, drills, etc.


Built-in MPPT Controller: The MPPT module is built inside the Explorer 880. By constantly monitoring your solar panels' voltage and current output, the MPPT adds up to 23% more solar recharging efficiency.


Charge: The Jackery Explorer 880 can charge 8 different devices simultaneously, such as a mini-fridge, phone, drone, laptop, iPad, blender, camera, and Kindle.


Recharge: 3 ways to recharge: Solar Panel (2 Panels need 6.5 H, 1 Panel needs 10 H), AC Outlet (6.5 H), Car Outlet (12.5 H).


Note: For power saving, the Explorer 880 portable power station will automatically turn off in 12 hours when drawing under 10W of power.

"
Jackery Explorer 550 Portable Power Station,39336766996567,6571755929687,Default Title,549.00,G00550AH,1,deny,,fbd,shopify,Default Title,,,2021-06-24T02:00:46-07:00,2025-06-06T03:35:17-07:00,True,850006304615,0,,0.0,lb,-3,-3,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/explorer-550-portable-power-station,"
      Jackery Explorer 550 Portable Power Station
","Jackery Explorer 550 is a lightweight, portable power station ideal for RV camping & getaways. Power applicances without having to keep your car engine running.","
500-Watt Output with a 550Wh Capacity: The Explorer 550 is perfect for devices like a laptop, TV, drone, CPAP, rice cooker, etc. You don't have to worry about any devices running out of power.


Better Than A Car Inverter: Running appliances like a car fridge requires the engine to be constantly running. The Explorer 550 can keep your car fridge and other devices running while protecting your car's battery.


RV/Camping/Fishing/Off-Road/Hunting/Getaway/Emergency: With its eco-friendly and quiet features, the Explorer 550 is one of the best investments for your outdoor life. With the touch of a button, the Explorer 550 supplies the power you need, where you need it without harmful fumes, unlike gas generators.


Built-In MPPT Controller: The built-in MPPT module constantly monitors your solar panels' voltage and current output, adding up to 23% more solar recharging efficiency.

"
Jackery Explorer 240 Portable Power Station,19479246864471,1936971137111,Default Title,219.00,G00240AAH-1,1,deny,,fbd,shopify,Default Title,,,2019-01-01T19:35:51-08:00,2025-06-06T03:35:19-07:00,True,810105524796,3901,,8.6,lb,-3,-3,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/explorer-240-portable-power-station,"
      Jackery Explorer 240 Portable Power Station
","Jackery 240, 240Wh/67000mAh Lithium Power Station with AC Outlet, DC & USB Charging. Check out the product details and shop here.","
The upgraded Jackery Explorer 240 v2 is now available with enhanced features. Learn more >

Quick AC charging in 5.5 hours

240Wh Capacity, 200W (400W Surge Power) 
Multiple Output Ports 
Pure Sine Wave AC outlet 
Lightweight and Portable

Warranty Extension: 2-year warranty + 1-year extended warranty (applied automatically if purchased from our official website）

"
Jackery Solar Generator 500,40415959449687,4637569810519,Explorer 500  + SolarSaga 100W x 1,799.00,T1G1SP500G100SP,1,deny,,fbd,shopify,Explorer 500  + SolarSaga 100W x 1,,,2023-12-26T01:57:18-08:00,2025-06-06T03:35:22-07:00,True,810105524765,0,31445224915031,0.0,lb,141,141,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-explorer-500-solarsaga-100w-solar-generator,"
      Jackery Solar Generator (Jackery 500 + SolarSaga 100W)
",Jackery Solar Generator 500 converts sun rays into portable power for home and outdoor use. It consists of Explorer 500 + SolarSaga 100W. Ideal for outdoor living.,"
518Wh Capacity, 500W Inverter (1000W Surge)

7 Outputs for Outdoor Devices
3 Ways to Recharge
Safe, Clean and Quiet Solar Generator
Compact and Lightweight
Waterproof, Foldable & Portable Solar Panels
Explorer 500: 2-year warranty + 1-year extended warranty. Solar Saga 100W: 2-year warranty + 1-year extended warranty (automatically applied when purchased from our official website)
"
Jackery Solar Generator 500,40417607188567,4637569810519,Explorer 500  + SolarSaga 80W x 1,599.00,60-0508-CAA1A1,2,deny,,fbd,shopify,Explorer 500  + SolarSaga 80W x 1,,,2023-12-27T21:59:59-08:00,2025-06-06T03:35:22-07:00,True,810105526127,0,31083983208535,0.0,lb,-3,-3,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-explorer-500-solarsaga-100w-solar-generator,"
      Jackery Solar Generator (Jackery 500 + SolarSaga 100W)
",Jackery Solar Generator 500 converts sun rays into portable power for home and outdoor use. It consists of Explorer 500 + SolarSaga 100W. Ideal for outdoor living.,"
518Wh Capacity, 500W Inverter (1000W Surge)

7 Outputs for Outdoor Devices
3 Ways to Recharge
Safe, Clean and Quiet Solar Generator
Compact and Lightweight
Waterproof, Foldable & Portable Solar Panels
Explorer 500: 2-year warranty + 1-year extended warranty. Solar Saga 100W: 2-year warranty + 1-year extended warranty (automatically applied when purchased from our official website)
"
Jackery Solar Generator 1000,39644971860055,4635536261207,Explorer 1000 + SolarSaga 100W x 2,1649.00,T1G2SP1000G100SP,1,deny,,fbd,shopify,Explorer 1000 + SolarSaga 100W x 2,,,2022-03-03T05:39:55-08:00,2025-06-06T03:35:23-07:00,True,810105524741,0,31445236580439,0.0,lb,-2,-2,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-explorer-1000-2-x-solarsaga-100w-solar-generator,"
      Jackery Solar Generator 1000
",The Solar Generator 1000 converts sun rays into portable power for home & outdoor use. It consists of Explorer 1000 + 2 x SolarSaga 100W. Ideal for versatility.,"

1002Wh capacity, 1000W (2000W peak) Output

 Multiple Output Ports 
 Pure sine wave AC outlets 
 Portable and compact 
Green, Quiet, Easy to Use
Explorer 1000: 2-year warranty + 1-year extended warranty. Solar Saga 100W: 2-year warranty + 1-year extended warranty (automatically applied when purchased from our official website)
"
Jackery Solar Generator 1000,39644971892823,4635536261207,Explorer 1000 + SolarSaga 100W x 1,1289.00,60-1010-USC1D1,2,deny,,fbd,shopify,Explorer 1000 + SolarSaga 100W x 1,,,2022-03-03T05:39:55-08:00,2025-06-06T03:35:23-07:00,True,810105524734,0,31445235040343,0.0,lb,-2,-2,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/jackery-explorer-1000-2-x-solarsaga-100w-solar-generator,"
      Jackery Solar Generator 1000
",The Solar Generator 1000 converts sun rays into portable power for home & outdoor use. It consists of Explorer 1000 + 2 x SolarSaga 100W. Ideal for versatility.,"

1002Wh capacity, 1000W (2000W peak) Output

 Multiple Output Ports 
 Pure sine wave AC outlets 
 Portable and compact 
Green, Quiet, Easy to Use
Explorer 1000: 2-year warranty + 1-year extended warranty. Solar Saga 100W: 2-year warranty + 1-year extended warranty (automatically applied when purchased from our official website)
"
Jackery Explorer 300 Portable Power Station,32311565844567,4600340971607,Default Title,279.00,70-0300-USO001,1,deny,,fbd,shopify,Default Title,,,2020-08-19T23:57:03-07:00,2025-06-06T03:35:26-07:00,True,810105524772,3221,,7.1,lb,339,339,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/explorer-300-portable-power-station,"
      Jackery Explorer 300 Portable Power Station
","The Jackery Explorer 300 is the ideal portable power station for short camping trips, off-grid living, and for powering small appliances when power outages.","

Quick AC charging in just 2.5 hours (By 90W wall charger and 60W USB-C PD charger)

293Wh Capacity, 300W Inverter (500W Surge) 
Excellent BMS Protection 
Supports 6 smart devices at once
 Lightweight and Stylish 
36.4dB Quiet Power Station
Warranty Extension: 2-year warranty + 1-year extended warranty (applied automatically if purchased from our official website）
"
Jackery Explorer 1000 Portable Power Station,40346552696919,4417086292055,Explorer 1000 Portable Power Station,999.00,70-1000-USO001,1,deny,,fbd,shopify,Explorer 1000 Portable Power Station,,,2023-11-14T01:22:33-08:00,2025-06-06T03:35:28-07:00,True,810105524727,9997,nan,22.04,lb,-1,-1,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,,[],https://www.jackery.com/products/explorer-1000-portable-power-station,"
      Jackery Explorer 1000 Portable Power Station
","Jackery Explorer 1000, 1002Wh & rating 1000W portable power station is Jackery's biggest Explorer, a solar generator with MPPT built-in and 3 AC outlets.","Jackery Explorer 1000 v2 Portable Power Station

1070Wh Capacity and 1500W Output with a 50% Boost
USB-A/C Ports, up to 100W Dual PD Charging
Next-Gen Chargeshield 2.0 with 62 Forms of All-Round Protection
Emergency Super Charging Capability from 0% to 100% in Just 1 Hour


Warranty Extension: 3-year warranty + 2-year extended warranty (applied automatically if purchased from our official website)

"
Jackery Explorer 1000 Portable Power Station,41195739086935,4417086292055,Explorer 1000 v2 Portable Power Station,499.00,21-0001-000220,2,deny,799.00,fbd,shopify,Explorer 1000 v2 Portable Power Station,,,2024-08-21T04:10:57-07:00,2025-06-06T03:35:28-07:00,True,810105527575,9997,31735399252055.0,22.04,lb,500,500,,True,"{'min': 1, 'max': None, 'increment': 1}",USD,USD,[],https://www.jackery.com/products/explorer-1000-portable-power-station,"
      Jackery Explorer 1000 Portable Power Station
","Jackery Explorer 1000, 1002Wh & rating 1000W portable power station is Jackery's biggest Explorer, a solar generator with MPPT built-in and 3 AC outlets.","Jackery Explorer 1000 v2 Portable Power Station

1070Wh Capacity and 1500W Output with a 50% Boost
USB-A/C Ports, up to 100W Dual PD Charging
Next-Gen Chargeshield 2.0 with 62 Forms of All-Round Protection
Emergency Super Charging Capability from 0% to 100% in Just 1 Hour


Warranty Extension: 3-year warranty + 2-year extended warranty (applied automatically if purchased from our official website)

"
